HHID,year,y3_panelweight,psu,lat,lon,region,district,ward,ea,urban,femhead,agehead,hhszae,educave15_60,area_gps,distprschool,credit,TLU_cattle,TLU_oxen,TLU_pigs,TLU_sheep,TLU_goats,TLU_chicken,TLU_donkeyhorses,TLU_otheranim,cellphone,safewater,landown,swc_any,fert_org_use,tot_exp,food_exp,mean_rain_lt,sd_rain_lt
3321,2012,133.1961975,703022976,-7.099499093,39.43725996,Dar es salaam,3,231,703023004,1,0,63,6.7200003,4.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0.080937125,0,0,4142.981,3545.7202,737.18854,166.44423
3551,2012,117.9215012,703001984,-6.835000323,39.32584461,Dar es salaam,3,21,703002004,1,1,48,4.8800001,4.6666665,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4190.9946,2248.3591,654.11926,151.30428
693,2012,4562.70166,2104002048,-4.336118139,36.95252207,Manyara,4,23,2104002004,0,0,32,3.74,3.5,1,0,0,9,0,0,0.5,1.5,0,0.89999998,0,1,0,8.093711853,0,0,878.18219,706.55048,334.48843,93.331093
736,2012,1754.93335,2101014016,-4.225526095,35.32476337,Manyara,1,141,2101014002,0,0,35,7.3600001,4.6666665,7.23999989,0,1,2.5,2,0,0.2,1,0.089999996,0,0,1,1,2.929923773,0,1,2088.1597,1601.2648,409.44131,72.317215
3480,2012,2453.244385,703013056,-6.859389325,39.25400365,Dar es salaam,3,192,703013053,1,0,35,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1571.5592,1173.5162,665.33948,147.52766
954,2012,2265.980713,1905016960,-2.371342476,32.15793717,Mwanza,5,171,1905017001,0,0,82,7.1199999,6.6666665,3.730000019,0,0,1.5,0.5,0,0,0.1,0,0,0,0,0,1.509477258,0,0,1503.1659,1469.0392,555.01233,117.79596
3320,2012,271.161438,703022976,-7.099499093,39.43725996,Dar es salaam,3,231,703023004,1,0,49,5.8800001,4.6666665,2.799999952,0,0,0,0,0,0,0,0.14999999,0,0,1,0,1.133119702,0,0,1798.1956,1423.192,737.18854,166.44423
1113,2012,3543.627197,1806011008,-1.339452262,31.78772018,Kagera,6,111,1806011001,0,0,38,5.2799997,9,1.25999999,0,0,0,0,0,0,0,0,0,0,1,1,0.509903848,0,0,3605.2397,2914.0303,1038.7358,131.65735
252,2012,149.0496521,5302020096,-6.171871675,39.22350246,MJINI/MAGHARIBI UNGUJA,2,202,5302020024,0,0,52,3.3600001,5.6666665,1,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3958.2063,3103.4392,500.69519,107.68647
2437,2012,1481.290649,1106002304,-7.741672105,35.69744122,Iringa,6,23,1106002331,1,0,47,4,5.5,2.119999997,0,0,0,0,0,0,0,0,0,0,1,0,3.818208694,0,0,10522.051,5981.0562,354.12854,63.959862
3600,2012,2118.006104,702009024,-6.937675522,39.19144241,Dar es salaam,2,31,702009028,1,0,38,4.3800001,4.6666665,0.70000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2501.7512,1613.6055,675.83661,145.92334
1398,2012,3719.838867,1707011968,-3.643287304,33.39696675,Shinyanga,7,123,1707012001,0,0,54,9.7600002,2.25,2.450000048,0,0,9.5,0.5,0,0,1.3000001,0.12,0,0,1,1,11.11671352,0,1,4473.0044,3585.2214,411.51584,85.270981
1399,2012,3923.316162,1707011968,-3.643287304,33.39696675,Shinyanga,7,123,1707012001,0,0,47,4.2399998,3.5,2.169999957,0,0,1.5,0,0,0,0,0.099999994,0,0,1,1,0.202342793,0,1,1821.5884,1451.052,411.51584,85.270981
1403,2012,2754.488037,1707011968,-3.643287304,33.39696675,Shinyanga,7,123,1707012001,1,0,50,4.7600002,2.3333333,0.70000001,0,0,0,0,0,0,0.69999999,0.029999999,0,0,1,1,0.121405683,0,1,1875.4816,1132.9039,411.51584,85.270981
473,2012,111.2223816,5301007872,-6.19071949,39.26814636,MJINI/MAGHARIBI UNGUJA,1,81,5301008072,0,0,47,5.1399999,6.3333335,0.70000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2070.3042,1482.1521,517.57678,113.21042
3178,2012,546.3721924,804003008,-10.22431862,37.87675599,Lindi,4,31,804003003,0,0,32,3.1199999,4.5,6.740000248,0,0,0,0,0,0,0,0,0,0,0,0,2.727581024,0,0,1332.9061,1072.271,598.24243,100.96787
79,2012,278.8435669,5501012992,-5.236597851,39.76827673,KUSINI PEMBA,1,132,5501013009,0,1,44,3.76,7.3333335,1,0.40000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,908.10339,511.37469,946.47766,213.21658
4761,2012,3667.322754,201011008,-2.996394462,36.01396425,Arusha,1,111,201011001,0,0,56,7.7600002,4.5999999,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5207.9429,2107.8745,255.41144,72.143051
2724,2012,2934.361328,1001019008,-11.011937,37.26910849,Ruvuma,1,193,1001019004,0,1,83,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5.058569908,0,0,469.87115,314.81488,499.86963,106.39661
3652,2012,125.0831909,702001984,-6.864425578,39.12887049,Dar es salaam,2,23,702002001,1,0,41,5.3800001,4.25,1,0,1,0,0,0,0,0,0.19999999,0,0,1,0,0,0,0,2887.9309,2254.4324,683.9245,142.59848
1688,2012,1601.650024,1602006016,-4.36537823,30.4034609,Kigoma,2,71,1602006001,0,1,44,6.7200003,5.3333335,5.939999998,0,1,0,0,0,0,0,0,0,0,1,0,1.958678246,0,0,1348.1244,1119.1818,527.19061,77.317383
3395,2012,550.0575562,703021056,-6.876646288,39.29458654,Dar es salaam,2,223,703021031,1,1,35,2.8800001,7,0.860000014,0,1,0,0,0,0,0,0,0,0,0,0,0.348029613,0,0,1674.0355,1344.6206,666.52631,151.08818
2496,2012,3047.121338,1104001024,-9.280349169,34.71854593,Iringa,4,13,1104001001,0,1,66,2,7,1.299999952,0,0,0,0,0,0,0,0,0,0,0,1,0.526091278,0,1,982.45428,909.80475,527.77301,86.093414
510,2012,180.4319916,5202009088,-6.442038484,39.48952495,KUSINI UNGUJA,2,91,5202009012,1,0,62,3.52,0,2.069999963,0,0,0,0,0,0,0,0,0,0,0,0,0.837699175,0,0,936.47986,814.9798,603.77979,142.05666
3641,2012,658.3864746,702002304,-6.91527062,39.16346362,Dar es salaam,2,223,702002329,1,0,43,4.1199999,4.6666665,1.219999999,0,0,0,0,0,0,0,0,0,0,0,0,1.707773209,0,0,2163.4353,1583.7185,696.0033,143.34154
2709,2012,1784.072388,1002009024,-10.56992818,35.35345709,Ruvuma,2,91,1002009003,0,0,50,5.8800001,5.25,11.95000002,0,0,0,0,0,0,0,0,0,0,0,0,4.835992813,0,0,1049.0303,694.07001,601.9892,83.369247
2099,2012,3191.693359,1401010048,-4.234432252,33.17460656,Tabora,1,102,1401010022,1,1,51,3.6199999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775.3108,1668.5491,377.99893,71.201904
3185,2012,1272.388428,804001024,-9.800984729,37.89750938,Lindi,4,151,804001003,0,0,54,3,4.6666665,11.64000019,0,0,0,0,0,0,0,0.039999999,0,0,0,1,4.305854797,0,0,1806.4393,1028.1014,511.74368,96.136078
4040,2012,730.4172363,701004032,-6.770929425,37.63781928,Morogoro,5,193,701004024,0,0,35,4.3800001,9,1.469999999,0,1,0,0,0,0,0,0.039999999,0,0,1,1,0.647496939,0,0,6822.2925,4175.3364,645.35364,144.47174
213,2012,512.9577026,5401003008,-5.103385032,39.6345641,KASKAZINI PEMBA,1,31,5401003051,0,0,55,9.5,1.6,4,0,0,0,0,0,0,0,0,0,0,0,0,1.173588276,0,0,1093.0422,999.88074,1007.5919,223.2157
4400,2012,1838.723389,404024000,-4.994529925,39.08351964,Tanga,4,241,404024003,0,0,102,8.8400002,8.1999998,7.21999979,0,0,0,0,0,0,1,0.07,0,0,0,0,2.9218297,0,0,2231.7854,2039.1112,652.68988,131.34145
256,2012,123.2324677,5302020096,-6.171871675,39.22350246,MJINI/MAGHARIBI UNGUJA,2,202,5302020024,0,0,54,8.54,4.5714288,1,0.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3138.459,1452.9102,500.69519,107.68647
272,2012,112.5902176,5302014976,-6.164195129,39.21239451,MJINI/MAGHARIBI UNGUJA,1,273,5302015009,0,0,44,4.1599998,10.5,1,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2360.9229,1285.1825,496.69476,106.66773
4803,2012,5511.726074,105009000,-5.99373055,35.85198104,Dodoma,5,91,105009003,0,0,72,10.12,2.2,2.399999976,0,0,0,0,0,0,0,0,0,0,1,0,0.971245468,0,0,1003.6707,718.85767,323.92978,64.766182
3616,2012,1076.694946,702009024,-6.863572347,39.19025016,Dar es salaam,2,92,702009001,1,1,60,5,8.25,1,0,1,0,0,0,0,0,0.19999999,0,0,1,1,0,0,0,4630.4756,1769.5651,681.41705,145.21938
4065,2012,3230.779785,606006976,-8.050177708,39.73046739,Pwani,6,71,606007003,0,0,41,2.78,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2339.0061,1422.6765,682.58246,182.79771
4841,2012,2531.840576,104017304,-6.391560502,35.8962091,Dodoma,4,173,104017304,1,1,53,4.7600002,1.3333334,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0.364217043,0,0,768.30206,635.88092,273.84952,52.660419
1896,2012,3153.318604,1501003008,-6.352519481,31.2902087,Rukwa,1,33,1501003019,0,0,31,3.3400002,7,12.49999994,0,0,0,0,0,0,0,0.049999997,0,0,1,1,1.011713982,0,0,1161.0642,889.30237,484.20441,96.795059
2970,2012,1531.799805,902016000,-10.57839009,39.36463939,Mtwara,2,161,902016003,0,0,42,2.3800001,7,0.70000001,0,0,0,0,0,0,0,0,0,0,0,0,0.271139354,1,0,328.65701,256.41263,642.10272,100.07774
2489,2012,2984.503906,1104012032,-9.065184037,34.79320796,Iringa,4,121,1104012003,0,0,75,2,0,1.669999987,0,0,0,0,0,0,0,0.13,0,0,0,1,0.67582494,0,0,628.0575,571.19891,505.97946,85.423714
2358,2012,3211.940918,1202008064,-9.138463521,33.33794805,Mbeya,2,81,1202008001,0,0,31,4.0999999,0.5,0.799999993,0,0,0,0,0,0,0,0,0,0,0,0,0.323748469,0,0,1236.7151,1215.8921,647.58557,93.210976
19,2012,167.2426453,5502013440,-5.368369078,39.70212823,KUSINI PEMBA,2,133,5502013303,1,0,82,2.3600001,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,993.02246,847.28833,1185.5272,298.44556
24,2012,428.0946655,5502008832,-5.403962124,39.69423195,KUSINI PEMBA,2,91,5502009022,0,0,59,7.7600002,7.4000001,5,0,0,1.5,0,0,0,0.5,0.17999999,0,0,1,0,0.485622734,0,1,2206.186,2101.2214,1186.6383,303.09036
3301,2012,1352.378418,801001024,-8.576157327,39.23249841,Lindi,1,11,801001003,0,0,49,5.2600002,4,7.799999952,0,0,0,0,0,0,0,0.089999996,0,0,0,0,3.156547546,0,0,1919.3405,1445.9844,634.55035,120.81335
2069,2012,1122.70813,1402003968,-4.144982645,33.98511664,Tabora,2,41,1402004003,0,0,37,8.2600002,7.25,12.49999994,0,0,28,0.5,0,0,0,0,0,0,0,0,5.422787189,0,0,3743.4614,3068.2363,320.12399,66.93174
2145,2012,4482.111816,1303016960,-5.952335423,34.0620684,Singida,3,173,1303017003,0,0,48,4.1799998,6,7.980000019,0,0,0,0,0,0,0,0.12,0,0,0,0,3.229391098,1,0,1274.4281,1179.799,379.33163,84.299515
1030,2012,2201.263916,1902027008,-2.578885182,33.45016518,Mwanza,2,272,1902027012,1,0,29,3.72,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2308.8142,990.78949,514.98444,108.85568
2673,2012,1796.563721,1003012992,-11.31545413,34.7862971,Ruvuma,3,133,1003013001,1,0,29,2.6199999,5.5,1,0,0,0,0,0,0,0,0.059999999,0,0,1,1,0,0,0,1528.7418,1141.5099,731.24988,154.54237
2226,2012,2413.947754,1207004032,-8.63875391,34.33124332,Mbeya,7,43,1207004001,0,1,61,3.76,7,4.399999976,0,0,0,0,0,0,0,0,0,0,0,1,1.780616641,0,0,688.203,614.79108,302.103,50.683102
3647,2012,118.508255,702001984,-6.864425578,39.12887049,Dar es salaam,2,23,702002001,1,0,57,8.8999996,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1813.6787,1300.8999,683.9245,142.59848
3654,2012,247.609314,702001984,-6.864425578,39.12887049,Dar es salaam,2,23,702002001,1,0,46,1,11,0.800000012,0,1,0,0,0,0,0,0.059999999,0,0,1,1,0.323748499,0,0,569.97321,411.50513,683.9245,142.59848
2871,2012,1482.05481,903027008,-10.78342958,39.11280151,Mtwara,3,281,903027004,0,0,50,6.52,4.4000001,12.49999994,0,0,0,0,0,0,0,0.29999998,0,0,1,0,1.424493313,0,0,3778.2622,2343.9031,617.82294,96.227905
2057,2012,2947.229004,1402008064,-4.20854611,33.80453056,Tabora,2,81,1402008002,0,0,51,4.7600002,4.6666665,6.599999905,0,0,2,0,0,0,0,0,0,0,1,0,2.670924902,0,0,1048.9607,865.48657,340.26212,72.521835
1482,2012,692.0275879,1704020992,-4.086062489,32.23715173,Shinyanga,4,211,1704021001,0,0,49,3.76,2.3333333,5.539999962,0,0,0,0,0,0,1.2,0.11,0,0,1,0,2.241958141,1,1,1607.5062,1230.9634,435.8663,75.205872
3056,2012,1263.73291,901012032,-10.39111187,39.83417038,Mtwara,1,121,901012001,0,1,36,2.74,0,3,0,0,0,0,0,0,0,0.01,0,0,0,0,1.21405673,0,0,689.62653,648.79028,642.17627,122.52662
3512,2012,521.9402466,703009984,-6.92288571,39.25572772,Dar es salaam,3,102,703010003,1,0,56,4.6199999,7.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2501.4832,1254.725,677.00995,149.36319
1299,2012,3614.865723,1801017984,-1.814232146,30.94353646,Kagera,1,191,1801018003,0,0,45,6.1399999,4.6666665,11.78999998,0,0,0,0,0,0.1,1.1,0.07,0,0,1,0,3.097868204,0,0,1231.6024,907.43488,449.3046,70.903351
2104,2012,3057.298828,1401010048,-4.234432252,33.17460656,Tabora,1,102,1401010022,1,0,48,4.3400002,8.333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2376.5627,1642.0862,377.99893,71.201904
3331,2012,117.0811234,703022976,-7.157936764,39.52511886,Dar es salaam,3,231,703023003,1,0,49,4.7399998,4.6666665,3.5,0,0,0,0,0,0,0,0.29999998,0,0,1,0,1.416399598,0,0,1282.2865,1187.2939,657.83014,151.70023
40,2012,301.6010437,5502001152,-5.355411516,39.65015624,KUSINI PEMBA,2,12,5502001005,0,0,52,4.7799997,5.6666665,2,0.2,0,0,0,0,0,0,0,0,0,0,1,0.404685587,0,0,1574.975,1491.3885,1138.5723,284.62677
1370,2012,3680.711426,1708008320,-3.610658026,33.83102029,Shinyanga,8,71,1708008305,0,1,43,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.32794,528.29138,346.82242,69.054237
1353,2012,3015.313965,1708008320,-3.610658026,33.83102029,Shinyanga,8,71,1708008305,0,0,52,5.7600002,3.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7307.5444,6115.0264,346.82242,69.054237
1350,2012,1070.471313,1708008320,-3.610658026,33.83102029,Shinyanga,8,83,1708008305,1,0,39,2.72,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2080.8115,1558.5195,346.82242,69.054237
2543,2012,3487.359131,1102009984,-8.550924363,34.83927417,Iringa,2,103,1102010004,0,0,39,6.6399999,4.3333335,10.43999985,1,0,0,0,0.2,0,0,0.02,0,0,1,1,4.224917412,0,0,5433.1504,3414.2075,402.0831,61.228771
4016,2012,2910.793701,701004160,-6.792107408,39.24647438,Dar es salaam,1,42,701004136,1,0,54,3,5.3333335,2,0,0,0,0,0,0,0,0.14999999,0,0,1,1,0.586794138,0,1,5395.2358,3144.291,637.01447,143.75893
3954,2012,843.9161987,701007040,-6.848230982,39.19114162,Dar es salaam,2,202,701007052,1,0,46,7.54,7.1666665,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13074.193,3611.9951,635.84711,144.70811
1352,2012,1678.350098,1708008320,-1.310659614,31.79107248,Kagera,6,111,1708008305,0,0,69,6.3800001,3.5,2.029999971,0,0,0,0,0,0,0,0,0,0,1,0,0.821511745,0,0,4730.7627,4094.9026,346.82242,69.054237
4862,2012,4825.692383,103013008,-6.177251964,36.4757488,Dodoma,3,133,103013004,1,0,30,3.8800001,5,0.900000036,0,0,0,0,0,0,0,0,0,0,0,0,0.364217043,0,0,883.90271,727.80432,300.20169,49.181545
4379,2012,2082.532715,405010016,-5.539572098,38.86110406,Tanga,5,81,405010004,0,1,62,1,0,1.480000019,1,0,0,0,0,0,0,0,0,0,1,1,0.59893471,0,0,340.67719,158.93567,714.57947,129.48593
1340,2012,3495.907227,1708009984,-3.71006346,33.94071877,Shinyanga,8,101,1708010002,0,1,84,2.76,7,1.139999986,0,0,0,0,0,0,0,0,0,0,0,0,0.46134159,0,0,755.94696,684.46771,321.76297,67.023651
3078,2012,751.4271851,901011008,-10.38659419,39.98886398,Mtwara,1,111,901011004,0,0,74,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.023427963,0,0,612.50183,555.66351,636.99359,122.49709
1628,2012,2690.156738,1603008256,-5.117649919,31.03582082,Kigoma,3,83,1603008306,1,1,32,2.76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,812.76538,642.07898,469.41357,78.851952
3926,2012,1185.334229,701008064,-6.802371558,39.2614699,Dar es salaam,3,202,701008043,1,0,30,2,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5294.8545,2787.3796,636.04565,144.03781
2755,2012,1203.416138,1001003328,-11.06224059,37.30517576,Ruvuma,1,33,1001003306,1,0,50,3.78,9,2,0,0,0,0,0,0,0,0.22999999,0,0,1,1,1.35367322,0,0,1514.7635,924.28607,494.37592,106.19254
1780,2012,2436.00415,1601001344,-4.586079337,30.08656122,Kigoma,2,302,1601001320,1,0,44,5.54,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3707.2124,1710.8848,595.6637,89.725327
3837,2012,290.446228,701012992,-6.754279407,39.07978444,Dar es salaam,1,133,701013002,1,0,44,4.7600002,8.333333,0.70000001,0,0,0,0,0,0,0.80000001,0.089999996,0,0,1,0,0.004046856,1,1,2852.1597,1437.1396,610.00464,131.29079
1802,2012,856.6397095,1503012352,-7.371509572,30.62582996,Rukwa,3,123,1503012307,1,0,46,8.54,2.8,1,0,0,0,0,0,0,0,0,0,0,1,1,0.404685587,0,0,4602.2661,1652.8701,388.70825,64.520493
1602,2012,3813.512939,1603010944,-6.015952827,29.7932244,Kigoma,3,111,1603011001,0,1,32,5.0999999,1.5,1,0,0,0,0,0,0,0,0.049999997,0,0,0,0,0,0,0,452.41879,360.86493,534.17108,97.003883
1346,2012,2197.09668,1708009984,-3.71006346,33.94071877,Shinyanga,8,101,1708010002,0,1,44,5.7600002,4.8000002,3.119999975,0,1,0,0,0,0,0.5,0.099999994,0,0,1,0,0,0,0,9297.7559,6445.4868,321.76297,67.023651
794,2012,5541.748535,2003024000,-1.899272824,33.40155319,Mara,3,241,2003024004,0,0,49,5.8600001,7,8.170000166,0,0,1,0.5,0,0,0.2,0.12,0,0,0,0,3.306281567,0,0,960.61707,879.52289,563.39685,102.20802
3835,2012,982.0688477,701012992,-6.754279407,39.07978444,Dar es salaam,1,133,701013002,1,1,50,2.76,3.5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,671.94855,379.1925,610.00464,131.29079
2902,2012,1334.85144,903012032,-10.45700227,39.07661989,Mtwara,3,123,903012005,1,0,45,5.8800001,6,2.490000024,0,0,0,0,0,0,0.60000002,0.01,0,0,0,0,1.007667065,0,0,1252.4797,1129.4331,612.70654,89.567039
1347,2012,894.0056152,1708009984,-3.71006346,33.94071877,Shinyanga,8,101,1708010002,0,1,62,6.7600002,6,10.97000003,0,0,3,0,0,0.2,0.69999999,0.11,0,0,1,0,5.33173275,0,0,1502.8066,1256.5742,321.76297,67.023651
3104,2012,1272.955933,806012032,-9.99362392,39.68323195,Lindi,6,123,806012001,1,0,47,4.6199999,7,8.230000257,0,0,0,0,0,0,0.90000004,0.039999999,0,0,1,0,5.353990555,0,0,1772.8011,1479.4636,483.83264,85.232269
1885,2012,2537.997803,1501021952,-5.537715268,30.34238514,Rukwa,1,223,1501022005,0,0,30,3.3400002,3.5,12.49999994,0,0,0,0,0,0,0,0,0,0,0,0,1.958678365,1,0,1580.7474,1546.6322,532.69116,70.992462
4495,2012,754.0952759,305012992,-3.325487968,37.16009786,Kilimanjaro,5,132,305013005,1,1,56,7.1199999,6.8000002,0.879999995,2,0,4.5,0,0,0,0.5,0.16,0.89999998,0,1,0,0.356123328,0,0,6216.6226,3709.9502,575.41766,132.33661
1847,2012,3497.172852,1502018944,-7.657281056,31.57943875,Rukwa,2,191,1502019003,0,0,24,2.72,6,4.300000191,0,0,0,0,0.2,0,0,0,0,0,1,0,1.740148187,0,0,1095.8167,773.52142,432.19196,90.877525
2526,2012,1652.143433,1102028032,-8.5211644,35.35014539,Iringa,2,283,1102028002,0,1,41,6.48,6.5,1.700000025,0,0,0,0,0,0,0,0,0,0,1,0,0.809371233,0,0,2005.2108,1305.1062,741.38837,130.53278
873,2012,3943.129395,1908004352,-2.493273766,32.91048007,Mwanza,3,22,1908004321,1,0,45,3.76,8.5,1,1,1,0,0,0,0,0,0.12,0,0,1,1,0,0,0,3218.3191,2181.5559,493.05316,109.56441
3785,2012,149.4855957,701017984,-6.683901607,39.10887803,Dar es salaam,1,183,701018004,1,0,63,3.52,7,1,0,0,0,0,0,0,0,0.099999994,0,0,1,0,0,0,0,1074.6521,859.93542,562.55383,125.77197
3015,2012,643.1993408,902001344,-10.95054714,39.2777689,Mtwara,2,13,902001350,0,1,64,4.7600002,4.6666665,1.600000024,0,0,0,0,0,0,0,0.089999996,0,0,1,1,0.647496998,0,0,1067.2883,554.28955,627.92023,105.83127
2711,2012,2856.808105,1002009024,-10.56992818,35.35345709,Ruvuma,2,91,1002009003,0,0,35,4.7399998,7,6.5,0,0,0,0,0,0,0,0,0,0,1,0,2.630456448,0,0,945.39355,798.03711,601.9892,83.369247
2406,2012,2598.7229,1201003008,-8.367728538,33.01678141,Mbeya,1,191,1201003002,0,1,34,2.98,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,990.40894,707.56934,544.26959,116.71421
3142,2012,565.9923706,805001280,-10.40938808,38.4584855,Lindi,3,211,805001311,0,0,58,6.3800001,7.5999999,6.049999952,0,1,0,0,0,0,0,0.029999999,0,0,0,0,2.448347807,0,0,1966.4585,1652.634,661.12408,107.18803
4491,2012,2835.141113,305012992,-3.325487968,37.16009786,Kilimanjaro,5,132,305013005,1,1,74,2,0,0.70000001,2,0,0,0,0,0,0,0,0,0,0,1,0.097124539,0,0,798.94501,732.31396,575.41766,132.33661
2106,2012,4780.61377,1401010048,-3.827077082,32.58056511,Shinyanga,4,323,1401010022,1,0,33,2.6199999,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2081.4641,1424.9688,377.99893,71.201904
1298,2012,3795.348877,1801017984,-1.814232146,30.94353646,Kagera,1,181,1801018003,0,1,36,2.54,7,0.70000001,0,0,0,0,0,0,0,0,0,0,0,0,0.080937125,0,0,738.17871,623.74402,449.3046,70.903351
3665,2012,1425.828857,702001152,-7.777334839,35.58830152,Iringa,1,11,702001125,0,0,28,3.1199999,7,1.629999995,0,0,0,0,0,0,0,0,0,0,1,0,0.659637511,1,0,1116.1456,870.72546,690.53412,144.3867
4710,2012,3701.230957,203009008,-3.480315882,36.70206885,Arusha,3,91,203009002,0,0,32,2.3600001,7,3.530000091,0,0,1.5,0,0,0,0.30000001,0.099999994,0,0,1,1,1.185728788,0,1,2658.7605,2418.1782,442.50095,106.13567
2471,2012,2640.830322,1105017984,-10.08423286,34.57979135,Iringa,5,181,1105018002,0,0,56,3.74,6,2.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0.728434086,0,0,512.2821,425.36975,627.85504,87.499519
1826,2012,1617.100098,1503000960,-7.539072857,31.11870342,Rukwa,3,13,1503001004,0,0,73,11.98,0.16666667,1,0,0,22.5,1.5,0,0.90000004,1.1,0.089999996,0,0.60000002,1,0,1.011713982,0,0,6443.1001,5940.9468,444.12167,79.954544
3307,2012,1337.240967,801001024,-8.576157327,39.23249841,Lindi,1,11,801001003,0,0,73,4.8600001,0,5.409999847,0,0,0,0,0,0,0,0.07,0,0,0,0,2.998720169,0,0,450.64511,420.34549,634.55035,120.81335
2825,2012,678.3397217,905002048,-10.27433736,40.18813572,Mtwara,5,62,905002026,1,0,37,3.74,3.5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3611.6362,1891.3936,614.74792,121.17397
3095,2012,1672.052368,806012032,-10.04944313,39.70263888,Lindi,2,73,806012002,0,1,65,3.54,0,2.049999952,0,0,0,0,0,0,0,0,0,0,0,1,1.234291077,0,0,488.20688,456.34921,505.07642,93.104317
3797,2012,102.2232895,701017984,-6.400431274,38.66958485,Pwani,1,11,701018003,0,0,41,4.6399999,2.5,1,0,0,0,0,0,0,0,0.12,0,0.2,1,0,0,0,0,2356.7617,1583.2437,564.1651,127.20528
3318,2012,261.5377197,703022976,-7.099499093,39.43725996,Dar es salaam,3,231,703023004,1,0,49,5.8800001,0,6.659999847,0,0,0,0,0,0,0,0.12,0,0,1,0,2.695206165,0,0,2369.605,2019.4056,737.18854,166.44423
4054,2012,964.5718384,701001024,-6.796497977,39.02397727,Pwani,3,153,701001004,1,0,37,4.1199999,4.6666665,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3354.7151,2271.0393,631.78235,144.02454
3485,2012,1833.47522,703012032,-6.832874745,39.2804687,Dar es salaam,3,122,703012048,1,0,51,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5815.0903,2989.4316,653.1853,148.42987
2174,2012,4738.591309,1302016000,-5.566601533,34.66800853,Singida,3,211,1302016004,0,0,74,3,2,2.960000038,0,0,6,0.5,0,0,1,0.25,1.8,0.60000002,1,0,1.19786942,1,1,510.49612,330.95526,351.93832,71.022354
2763,2012,1256.287598,1001003328,-11.02628239,37.3624738,Ruvuma,1,33,1001003305,1,0,67,6,2.8,1.100000001,0,0,0,0,0,0,0,0,0,0,1,1,0.584770679,0,0,1650.2714,1166.8701,494.97839,106.28448
681,2012,4473.283203,2104007040,-3.574571759,36.93854146,Manyara,4,71,2104007003,0,1,43,3.8800001,3.5,1,0,0,0,0,0,0,0.30000001,0.099999994,0,0,0,0,9.781250954,0,0,692.04993,618.48193,363.76526,94.864799
3683,2012,934.9505615,701024064,-6.790741502,39.15376416,Dar es salaam,1,242,701024036,1,0,53,5.5,7,1,0,0,0,0,0,0,0,0.079999998,0,0,1,1,0.809371173,0,0,6715.0137,4172.3818,644.5921,138.02252
972,2012,2250.251953,1904019968,-3.319780662,32.9735443,Mwanza,4,201,1904020004,0,0,45,8.3599997,3.75,12.49999994,0,0,0,0,0,0,1.2,0.079999998,0,0,1,0,5.608942509,0,0,2928.7964,2621.7598,474.92529,81.802254
2538,2012,2906.763184,1102012032,-8.402625693,34.74558349,Iringa,2,121,1102012001,0,0,52,5.52,6.5,12.40999985,0,1,0,0,0,0,0.2,0.099999994,0,0,1,0,0.404685587,0,1,1763.5388,1268.0991,391.46936,58.078987
